Mod:Item:MetaData, Localized Name
modernmetals:plutonium_horsearmor, Plutonium Horse Armor
modernmetals:plutonium_ingot, Plutonium Ingot
modernmetals:plutonium_leggings, Plutonium Leg Armor
modernmetals:plutonium_nugget, Plutonium Nugget
modernmetals:plutonium_pickaxe, Plutonium Pickaxe
modernmetals:plutonium_powder, Powdered Plutonium
modernmetals:plutonium_shears, Plutonium Shears
modernmetals:plutonium_shield, Plutonium Shield
modernmetals:plutonium_shovel, Plutonium Shovel
modernmetals:plutonium_slab:0, Plutonium Slab
modernmetals:plutonium_smallpowder, Small Pile of Powdered Plutonium
modernmetals:plutonium_sword, Plutonium Sword
modernmetals:plutonium_rod, Plutonium Rod
modernmetals:plutonium_gear, Plutonium Gear
modernmetals:plutonium_casing, item.modernmetals.plutonium_casing.name
modernmetals:plutonium_dense_plate, Dense Plutonium Plate
modernmetals:plutonium_crystal, Plutonium Crystal
modernmetals:plutonium_shard, Plutonium Shard
modernmetals:plutonium_clump, Plutonium Clump
modernmetals:plutonium_powder_dirty, Dirty Plutonium Dust
modernmetals:plutonium_crushed, Crushed Plutonium Ore
modernmetals:plutonium_crushed_purified, Purified Crushed Plutonium Ore
modernmetals:rutile_arrow, Rutile Arrow
modernmetals:rutile_axe, Rutile Axe
modernmetals:rutile_bolt, Rutile Bolt
modernmetals:rutile_boots, Rutile Boots
modernmetals:rutile_bow, Rutile Bow
modernmetals:rutile_chestplate, Rutile Chestplate
modernmetals:rutile_crackhammer, Rutile Crack Hammer
modernmetals:rutile_crossbow, Rutile Crossbow
modernmetals:rutile_door, Rutile Door
modernmetals:rutile_fishing_rod, Rutile Fishing Rod
modernmetals:rutile_helmet, Rutile Helmet
modernmetals:rutile_hoe, Rutile Hoe
modernmetals:rutile_horsearmor, Rutile Horse Armor
modernmetals:rutile_ingot, Rutile Ingot
modernmetals:rutile_leggings, Rutile Leg Armor
modernmetals:rutile_nugget, Rutile Nugget
modernmetals:rutile_pickaxe, Rutile Pickaxe
modernmetals:rutile_powder, Powdered Rutile
modernmetals:rutile_shears, Rutile Shears
modernmetals:rutile_shield, Rutile Shield
modernmetals:rutile_shovel, Rutile Shovel
modernmetals:rutile_slab:0, Rutile Slab
modernmetals:rutile_smallpowder, Small Pile of Powdered Rutile
modernmetals:rutile_sword, Rutile Sword
modernmetals:rutile_rod, Rutile Rod
modernmetals:rutile_gear, Rutile Gear
modernmetals:rutile_casing, item.modernmetals.rutile_casing.name
modernmetals:rutile_dense_plate, Dense Rutile Plate
modernmetals:rutile_crystal, Rutile Crystal
modernmetals:rutile_shard, Rutile Shard
modernmetals:rutile_clump, Rutile Clump
modernmetals:rutile_powder_dirty, Dirty Rutile Dust
modernmetals:rutile_crushed, Crushed Rutile Ore
modernmetals:rutile_crushed_purified, Purified Crushed Rutile Ore
modernmetals:stainlesssteel_arrow, Stainless Steel Arrow
modernmetals:stainlesssteel_axe, Stainless Steel Axe
modernmetals:stainlesssteel_blend, Stainless Steel Blend
modernmetals:stainlesssteel_bolt, Stainless Steel Bolt
modernmetals:stainlesssteel_boots, Stainless Steel Boots
modernmetals:stainlesssteel_bow, Stainless Steel Bow
modernmetals:stainlesssteel_chestplate, Stainless Steel Chestplate
modernmetals:stainlesssteel_crackhammer, Stainless Steel Crack Hammer
modernmetals:stainlesssteel_crossbow, Stainless Steel Crossbow
modernmetals:stainlesssteel_door, Stainless Steel Door
modernmetals:stainlesssteel_fishing_rod, Stainless Steel Fishing Rod
modernmetals:stainlesssteel_helmet, Stainless Steel Helmet
modernmetals:stainlesssteel_hoe, Stainless Steel Hoe
modernmetals:stainlesssteel_horsearmor, Stainless Steel Horse Armor
modernmetals:stainlesssteel_ingot, Stainless Steel Ingot
modernmetals:stainlesssteel_leggings, Stainless Steel Leg Armor
modernmetals:stainlesssteel_nugget, Stainless Steel Nugget
modernmetals:stainlesssteel_pickaxe, Stainless Steel Pickaxe
modernmetals:stainlesssteel_powder, Powdered Stainless Steel
modernmetals:stainlesssteel_shears, Stainless Steel Shears
modernmetals:stainlesssteel_shield, Stainless Steel Shield
modernmetals:stainlesssteel_shovel, Stainless Steel Shovel
modernmetals:stainlesssteel_slab:0, Stainless Steel Slab
modernmetals:stainlesssteel_smallblend, Small Pile of Stainless Steel Blend
modernmetals:stainlesssteel_smallpowder, Small Pile of Powdered Stainless Steel
modernmetals:stainlesssteel_sword, Stainless Steel Sword
modernmetals:stainlesssteel_rod, Stainless Steel Rod
modernmetals:stainlesssteel_gear, Stainless Steel Gear
modernmetals:tantalum_arrow, Tantalum Arrow
modernmetals:tantalum_axe, Tantalum Axe
modernmetals:tantalum_bolt, Tantalum Bolt
modernmetals:tantalum_boots, Tantalum Boots
modernmetals:tantalum_bow, Tantalum Bow
modernmetals:tantalum_chestplate, Tantalum Chestplate
modernmetals:tantalum_crackhammer, Tantalum Crack Hammer
modernmetals:tantalum_crossbow, Tantalum Crossbow
modernmetals:tantalum_door, Tantalum Door
modernmetals:tantalum_fishing_rod, Tantalum Fishing Rod
modernmetals:tantalum_helmet, Tantalum Helmet
modernmetals:tantalum_hoe, Tantalum Hoe
modernmetals:tantalum_horsearmor, Tantalum Horse Armor
modernmetals:tantalum_ingot, Tantalum Ingot
modernmetals:tantalum_leggings, Tantalum Leg Armor
modernmetals:tantalum_nugget, Tantalum Nugget
modernmetals:tantalum_pickaxe, Tantalum Pickaxe
modernmetals:tantalum_powder, Powdered Tantalum
modernmetals:tantalum_shears, Tantalum Shears
modernmetals:tantalum_shield, Tantalum Shield
modernmetals:tantalum_shovel, Tantalum Shovel
modernmetals:tantalum_slab:0, Tantalum Slab
modernmetals:tantalum_smallpowder, Small Pile of Powdered Tantalum
modernmetals:tantalum_sword, Tantalum Sword
modernmetals:tantalum_rod, Tantalum Rod
modernmetals:tantalum_gear, Tantalum Gear
modernmetals:tantalum_casing, item.modernmetals.tantalum_casing.name
modernmetals:tantalum_dense_plate, Dense Tantalum Plate
modernmetals:tantalum_crystal, Tantalum Crystal
modernmetals:tantalum_shard, Tantalum Shard
modernmetals:tantalum_clump, Tantalum Clump
modernmetals:tantalum_powder_dirty, Dirty Tantalum Dust
modernmetals:tantalum_crushed, Crushed Tantalum Ore
modernmetals:tantalum_crushed_purified, Purified Crushed Tantalum Ore
modernmetals:titanium_arrow, Titanium Arrow
modernmetals:titanium_axe, Titanium Axe
modernmetals:titanium_blend, Titanium Blend
modernmetals:titanium_bolt, Titanium Bolt
modernmetals:titanium_boots, Titanium Boots
modernmetals:titanium_bow, Titanium Bow
modernmetals:titanium_chestplate, Titanium Chestplate
modernmetals:titanium_crackhammer, Titanium Crack Hammer
modernmetals:titanium_crossbow, Titanium Crossbow
modernmetals:titanium_door, Titanium Door
modernmetals:titanium_fishing_rod, Titanium Fishing Rod
modernmetals:titanium_helmet, Titanium Helmet
modernmetals:titanium_hoe, Titanium Hoe
modernmetals:titanium_horsearmor, Titanium Horse Armor
modernmetals:titanium_ingot, Titanium Ingot
modernmetals:titanium_leggings, Titanium Leg Armor
modernmetals:titanium_nugget, Titanium Nugget
modernmetals:titanium_pickaxe, Titanium Pickaxe
modernmetals:titanium_powder, Powdered Titanium
modernmetals:titanium_shears, Titanium Shears
modernmetals:titanium_shield, Titanium Shield
modernmetals:titanium_shovel, Titanium Shovel
modernmetals:titanium_slab:0, Titanium Slab
modernmetals:titanium_smallblend, Small Pile of Titanium Blend
modernmetals:titanium_smallpowder, Small Pile of Powdered Titanium
modernmetals:titanium_sword, Titanium Sword
modernmetals:titanium_rod, Titanium Rod
modernmetals:titanium_gear, Titanium Gear
modernmetals:titanium_casing, item.modernmetals.titanium_casing.name
modernmetals:titanium_dense_plate, Dense Titanium Plate
modernmetals:titanium_crystal, Titanium Crystal
modernmetals:titanium_shard, Titanium Shard
modernmetals:titanium_clump, Titanium Clump
modernmetals:titanium_powder_dirty, Dirty Titanium Dust
modernmetals:titanium_crushed, Crushed Titanium Ore
modernmetals:titanium_crushed_purified, Purified Crushed Titanium Ore
modernmetals:tungsten_arrow, Tungsten Arrow
modernmetals:tungsten_axe, Tungsten Axe
modernmetals:tungsten_bolt, Tungsten Bolt
modernmetals:tungsten_boots, Tungsten Boots
modernmetals:tungsten_bow, Tungsten Bow
modernmetals:tungsten_chestplate, Tungsten Chestplate
modernmetals:tungsten_crackhammer, Tungsten Crack Hammer
modernmetals:tungsten_crossbow, Tungsten Crossbow
modernmetals:tungsten_door, Tungsten Door
modernmetals:tungsten_fishing_rod, Tungsten Fishing Rod
modernmetals:tungsten_helmet, Tungsten Helmet
modernmetals:tungsten_hoe, Tungsten Hoe
modernmetals:tungsten_horsearmor, Tungsten Horse Armor
modernmetals:tungsten_ingot, Tungsten Ingot
modernmetals:tungsten_leggings, Tungsten Leg Armor
modernmetals:tungsten_nugget, Tungsten Nugget
modernmetals:tungsten_pickaxe, Tungsten Pickaxe
modernmetals:tungsten_powder, Powdered Tungsten
modernmetals:tungsten_shears, Tungsten Shears
modernmetals:tungsten_shield, Tungsten Shield
modernmetals:tungsten_shovel, Tungsten Shovel
modernmetals:tungsten_slab:0, Tungsten Slab
modernmetals:tungsten_smallpowder, Small Pile of Powdered Tungsten
modernmetals:tungsten_sword, Tungsten Sword
modernmetals:tungsten_rod, Tungsten Rod
modernmetals:tungsten_gear, Tungsten Gear
modernmetals:tungsten_casing, item.modernmetals.tungsten_casing.name
modernmetals:tungsten_dense_plate, Dense Tungsten Plate
modernmetals:tungsten_crystal, Tungsten Crystal
modernmetals:tungsten_shard, Tungsten Shard
modernmetals:tungsten_clump, Tungsten Clump
modernmetals:tungsten_powder_dirty, Dirty Tungsten Dust
modernmetals:tungsten_crushed, Crushed Tungsten Ore
modernmetals:tungsten_crushed_purified, Purified Crushed Tungsten Ore
modernmetals:uranium_arrow, Uranium Arrow
modernmetals:uranium_axe, Uranium Axe
modernmetals:uranium_bolt, Uranium Bolt
modernmetals:uranium_boots, Uranium Boots
modernmetals:uranium_bow, Uranium Bow
modernmetals:uranium_chestplate, Uranium Chestplate
modernmetals:uranium_crackhammer, Uranium Crack Hammer
modernmetals:uranium_crossbow, Uranium Crossbow
modernmetals:uranium_door, Uranium Door
modernmetals:uranium_fishing_rod, Uranium Fishing Rod
modernmetals:uranium_helmet, Uranium Helmet
modernmetals:uranium_hoe, Uranium Hoe
modernmetals:uranium_horsearmor, Uranium Horse Armor
modernmetals:uranium_ingot, Uranium Ingot
modernmetals:uranium_leggings, Uranium Leg Armor
modernmetals:uranium_nugget, Uranium Nugget
modernmetals:uranium_pickaxe, Uranium Pickaxe
modernmetals:uranium_powder, Powdered Uranium
modernmetals:uranium_shears, Uranium Shears
modernmetals:uranium_shield, Uranium Shield
modernmetals:uranium_shovel, Uranium Shovel
modernmetals:uranium_slab:0, Uranium Slab
modernmetals:uranium_smallpowder, Small Pile of Powdered Uranium
modernmetals:uranium_sword, Uranium Sword
modernmetals:uranium_rod, Uranium Rod
modernmetals:uranium_gear, Uranium Gear
modernmetals:uranium_crystal, Uranium Crystal
modernmetals:uranium_shard, Uranium Shard
modernmetals:uranium_clump, Uranium Clump
modernmetals:uranium_powder_dirty, Dirty Uranium Dust
modernmetals:zirconium_arrow, Zirconium Arrow
modernmetals:zirconium_axe, Zirconium Axe
modernmetals:zirconium_bolt, Zirconium Bolt
modernmetals:zirconium_boots, Zirconium Boots
modernmetals:zirconium_bow, Zirconium Bow
modernmetals:zirconium_chestplate, Zirconium Chestplate
modernmetals:zirconium_crackhammer, Zirconium Crack Hammer
modernmetals:zirconium_crossbow, Zirconium Crossbow
modernmetals:zirconium_door, Zirconium Door
modernmetals:zirconium_fishing_rod, Zirconium Fishing Rod
modernmetals:zirconium_helmet, Zirconium Helmet
modernmetals:zirconium_hoe, Zirconium Hoe
modernmetals:zirconium_horsearmor, Zirconium Horse Armor
modernmetals:zirconium_ingot, Zirconium Ingot
modernmetals:zirconium_leggings, Zirconium Leg Armor
modernmetals:zirconium_nugget, Zirconium Nugget
modernmetals:zirconium_pickaxe, Zirconium Pickaxe
modernmetals:zirconium_powder, Powdered Zirconium
modernmetals:zirconium_shears, Zirconium Shears
modernmetals:zirconium_shield, Zirconium Shield
modernmetals:zirconium_shovel, Zirconium Shovel
modernmetals:zirconium_slab:0, Zirconium Slab
modernmetals:zirconium_smallpowder, Small Pile of Powdered Zirconium
modernmetals:zirconium_sword, Zirconium Sword
modernmetals:zirconium_rod, Zirconium Rod
modernmetals:zirconium_gear, Zirconium Gear
modernmetals:zirconium_casing, item.modernmetals.zirconium_casing.name
modernmetals:zirconium_dense_plate, Dense Zirconium Plate
modernmetals:zirconium_crystal, Zirconium Crystal
modernmetals:zirconium_shard, Zirconium Shard
modernmetals:zirconium_clump, Zirconium Clump
modernmetals:zirconium_powder_dirty, Dirty Zirconium Dust
modernmetals:zirconium_crushed, Crushed Zirconium Ore
modernmetals:zirconium_crushed_purified, Purified Crushed Zirconium Ore
mysticalagriculture:inferium_block, §eInferium Block
mysticalagriculture:prudentium_block, §aPrudentium Block
mysticalagriculture:intermedium_block, §6Intermedium Block
mysticalagriculture:superium_block, §bSuperium Block
mysticalagriculture:supremium_block, §cSupremium Block
mysticalagriculture:prosperity_block, Prosperity Block
mysticalagriculture:base_essence_ingot_block, Base Essence Ingot Block
mysticalagriculture:inferium_ingot_block, §eInferium Ingot Block
mysticalagriculture:prudentium_ingot_block, §aPrudentium Ingot Block
mysticalagriculture:intermedium_ingot_block, §6Intermedium Ingot Block
mysticalagriculture:superium_ingot_block, §bSuperium Ingot Block
mysticalagriculture:supremium_ingot_block, §cSupremium Ingot Block
mysticalagriculture:soulium_ingot_block, §dSoulium Ingot Block
mysticalagriculture:soulstone, Soulstone
mysticalagriculture:inferium_furnace, §eInferium Furnace
mysticalagriculture:inferium_furnace_active, §eInferium Furnace
mysticalagriculture:prudentium_furnace, §aPrudentium Furnace
mysticalagriculture:prudentium_furnace_active, §aPrudentium Furnace
mysticalagriculture:intermedium_furnace, §6Intermedium Furnace
mysticalagriculture:intermedium_furnace_active, §6Intermedium Furnace
mysticalagriculture:superium_furnace, §bSuperium Furnace
mysticalagriculture:superium_furnace_active, §bSuperium Furnace
mysticalagriculture:supremium_furnace, §cSupremium Furnace
mysticalagriculture:supremium_furnace_active, §cSupremium Furnace
mysticalagriculture:ultimate_furnace, §8Ultimate Furnace
mysticalagriculture:ultimate_furnace_active, §8Ultimate Furnace
mysticalagriculture:prosperity_ore, Prosperity Ore
mysticalagriculture:nether_prosperity_ore, Nether Prosperity Ore
mysticalagriculture:end_prosperity_ore, End Prosperity Ore
mysticalagriculture:inferium_ore, §eInferium Ore
mysticalagriculture:nether_inferium_ore, §eNether Inferium Ore
mysticalagriculture:end_inferium_ore, §eEnd Inferium Ore
mysticalagriculture:growth_accelerator, §eGrowth Accelerator
mysticalagriculture:mystical_machine_frame, Mystical Machine Frame
mysticalagriculture:glowstone_lamp, Glowstone Lamp
mysticalagriculture:seed_reprocessor, Seed Reprocessor
mysticalagriculture:witherproof_block, Witherproof Block
mysticalagriculture:witherproof_glass, Witherproof Glass
mysticalagriculture:tier1_inferium_crop, Tier 1 Inferium Crop
mysticalagriculture:tier2_inferium_crop, Tier 2 Inferium Crop
mysticalagriculture:tier3_inferium_crop, Tier 3 Inferium Crop
mysticalagriculture:tier4_inferium_crop, Tier 4 Inferium Crop
mysticalagriculture:tier5_inferium_crop, Tier 5 Inferium Crop
mysticalagriculture:stone_crop, Stone Crop
mysticalagriculture:dirt_crop, Dirt Crop
mysticalagriculture:nature_crop, Nature Crop
mysticalagriculture:wood_crop, Wood Crop
mysticalagriculture:water_crop, Water Crop
mysticalagriculture:ice_crop, Ice Crop
mysticalagriculture:fire_crop, Fire Crop
mysticalagriculture:dye_crop, Dye Crop
mysticalagriculture:nether_crop, Nether Crop
mysticalagriculture:coal_crop, Coal Crop
mysticalagriculture:iron_crop, Iron Crop
mysticalagriculture:nether_quartz_crop, Nether Quartz Crop
mysticalagriculture:glowstone_crop, Glowstone Crop
mysticalagriculture:redstone_crop, Redstone Crop
mysticalagriculture:obsidian_crop, Obsidian Crop
mysticalagriculture:gold_crop, Gold Crop
mysticalagriculture:lapis_lazuli_crop, Lapis Lazuli Crop
mysticalagriculture:experience_crop, Experience Crop
mysticalagriculture:diamond_crop, Diamond Crop
mysticalagriculture:emerald_crop, Emerald Crop
mysticalagriculture:zombie_crop, Zombie Crop
mysticalagriculture:pig_crop, Pig Crop
mysticalagriculture:chicken_crop, Chicken Crop
mysticalagriculture:cow_crop, Cow Crop
mysticalagriculture:sheep_crop, Sheep Crop
mysticalagriculture:slime_crop, Slime Crop
mysticalagriculture:skeleton_crop, Skeleton Crop
mysticalagriculture:creeper_crop, Creeper Crop
mysticalagriculture:spider_crop, Spider Crop
mysticalagriculture:rabbit_crop, Rabbit Crop
mysticalagriculture:guardian_crop, Guardian Crop
mysticalagriculture:blaze_crop, Blaze Crop
mysticalagriculture:ghast_crop, Ghast Crop
mysticalagriculture:enderman_crop, Enderman Crop
mysticalagriculture:wither_skeleton_crop, Wither Skeleton Crop
mysticalagriculture:rubber_crop, Rubber Crop
mysticalagriculture:aluminum_crop, Aluminum Crop
mysticalagriculture:copper_crop, Copper Crop
mysticalagriculture:tin_crop, Tin Crop
mysticalagriculture:bronze_crop, Bronze Crop
mysticalagriculture:silver_crop, Silver Crop
mysticalagriculture:lead_crop, Lead Crop
mysticalagriculture:steel_crop, Steel Crop
mysticalagriculture:nickel_crop, Nickel Crop
mysticalagriculture:constantan_crop, Constantan Crop
mysticalagriculture:electrum_crop, Electrum Crop
mysticalagriculture:invar_crop, Invar Crop
mysticalagriculture:platinum_crop, Platinum Crop
mysticalagriculture:ruby_crop, Ruby Crop
mysticalagriculture:sapphire_crop, Sapphire Crop
mysticalagriculture:peridot_crop, Peridot Crop
mysticalagriculture:signalum_crop, Signalum Crop
mysticalagriculture:lumium_crop, Lumium Crop
mysticalagriculture:enderium_crop, Enderium Crop
mysticalagriculture:aluminum_brass_crop, Aluminum Brass Crop
mysticalagriculture:knightslime_crop, Knightslime Crop
mysticalagriculture:ardite_crop, Ardite Crop
mysticalagriculture:cobalt_crop, Cobalt Crop
mysticalagriculture:manyullyn_crop, Manyullyn Crop
mysticalagriculture:electrical_steel_crop, Electrical Steel Crop
