Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Red Wool
appliedenergistics2:facade:0, Cable Facade - Green Wool
appliedenergistics2:facade:0, Cable Facade - Green Wool
appliedenergistics2:facade:0, Cable Facade - Brown Wool
appliedenergistics2:facade:0, Cable Facade - Brown Wool
appliedenergistics2:facade:0, Cable Facade - Blue Wool
appliedenergistics2:facade:0, Cable Facade - Blue Wool
appliedenergistics2:facade:0, Cable Facade - Purple Wool
appliedenergistics2:facade:0, Cable Facade - Purple Wool
appliedenergistics2:facade:0, Cable Facade - Cyan Wool
appliedenergistics2:facade:0, Cable Facade - Cyan Wool
appliedenergistics2:facade:0, Cable Facade - Light Gray Wool
appliedenergistics2:facade:0, Cable Facade - Light Gray Wool
appliedenergistics2:facade:0, Cable Facade - Gray Wool
appliedenergistics2:facade:0, Cable Facade - Gray Wool
appliedenergistics2:facade:0, Cable Facade - Pink Wool
appliedenergistics2:facade:0, Cable Facade - Pink Wool
appliedenergistics2:facade:0, Cable Facade - Lime Wool
appliedenergistics2:facade:0, Cable Facade - Lime Wool
appliedenergistics2:facade:0, Cable Facade - Yellow Wool
appliedenergistics2:facade:0, Cable Facade - Yellow Wool
appliedenergistics2:facade:0, Cable Facade - Light Blue Wool
appliedenergistics2:facade:0, Cable Facade - Light Blue Wool
appliedenergistics2:facade:0, Cable Facade - Magenta Wool
appliedenergistics2:facade:0, Cable Facade - Magenta Wool
appliedenergistics2:facade:0, Cable Facade - Orange Wool
appliedenergistics2:facade:0, Cable Facade - Orange Wool
appliedenergistics2:facade:0, Cable Facade - Wool
appliedenergistics2:facade:0, Cable Facade - Wool
appliedenergistics2:facade:0, Cable Facade - White Slime Block
appliedenergistics2:facade:0, Cable Facade - Orange Slime Block
appliedenergistics2:facade:0, Cable Facade - Magenta Slime Block
appliedenergistics2:facade:0, Cable Facade - tile.darkutils.slime.dyed.light_blue.name
appliedenergistics2:facade:0, Cable Facade - Yellow Slime Block
appliedenergistics2:facade:0, Cable Facade - Lime Slime Block
appliedenergistics2:facade:0, Cable Facade - Pink Slime Block
appliedenergistics2:facade:0, Cable Facade - Gray Slime Block
appliedenergistics2:facade:0, Cable Facade - Light Gray Slime Block
appliedenergistics2:facade:0, Cable Facade - Cyan Slime Block
appliedenergistics2:facade:0, Cable Facade - Purple Slime Block
appliedenergistics2:facade:0, Cable Facade - Blue Slime Block
appliedenergistics2:facade:0, Cable Facade - Brown Slime Block
appliedenergistics2:facade:0, Cable Facade - Green Slime Block
appliedenergistics2:facade:0, Cable Facade - Red Slime Block
appliedenergistics2:facade:0, Cable Facade - Black Slime Block
appliedenergistics2:facade:0, Cable Facade - Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Wither Dust Bricks
appliedenergistics2:facade:0, Cable Facade - Carved Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Chiseled Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Corrupted Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Checkered Wither Dust Block
appliedenergistics2:facade:0, Cable Facade - Pearl Block
appliedenergistics2:facade:0, Cable Facade - Pearl Brick
appliedenergistics2:facade:0, Cable Facade - Carved Pearl Block
appliedenergistics2:facade:0, Cable Facade - Chiseled Pearl Block
appliedenergistics2:facade:0, Cable Facade - White Elevator
appliedenergistics2:facade:0, Cable Facade - Orange Elevator
appliedenergistics2:facade:0, Cable Facade - Magenta Elevator
appliedenergistics2:facade:0, Cable Facade - Light Blue Elevator
appliedenergistics2:facade:0, Cable Facade - Yellow Elevator
appliedenergistics2:facade:0, Cable Facade - Lime Elevator
appliedenergistics2:facade:0, Cable Facade - Pink Elevator
appliedenergistics2:facade:0, Cable Facade - Gray Elevator
appliedenergistics2:facade:0, Cable Facade - Light Gray Elevator
appliedenergistics2:facade:0, Cable Facade - Cyan Elevator
appliedenergistics2:facade:0, Cable Facade - Purple Elevator
appliedenergistics2:facade:0, Cable Facade - Blue Elevator
appliedenergistics2:facade:0, Cable Facade - Brown Elevator
appliedenergistics2:facade:0, Cable Facade - Green Elevator
appliedenergistics2:facade:0, Cable Facade - Red Elevator
appliedenergistics2:facade:0, Cable Facade - Black Elevator
appliedenergistics2:facade:0, Cable Facade - Frame Block
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Bauxite Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Uranium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Block of Aluminium
appliedenergistics2:facade:0, Cable Facade - Block of Lead
appliedenergistics2:facade:0, Cable Facade - Block of Silver
appliedenergistics2:facade:0, Cable Facade - Block of Nickel
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Block of Constantan
appliedenergistics2:facade:0, Cable Facade - Block of Electrum
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Coke Brick
appliedenergistics2:facade:0, Cable Facade - Blast Brick
appliedenergistics2:facade:0, Cable Facade - Reinforced Blast Brick
appliedenergistics2:facade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:facade:0, Cable Facade - Hempcrete
appliedenergistics2:facade:0, Cable Facade - Concrete
appliedenergistics2:facade:0, Cable Facade - Concrete Tile
appliedenergistics2:facade:0, Cable Facade - Leaded Concrete
appliedenergistics2:facade:0, Cable Facade - Kiln Brick
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Copper Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Aluminium Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Lead Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Silver Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Nickel Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Uranium Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Constantan Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Electrum Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Steel Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Iron Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Gold Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Copper Coil Block
appliedenergistics2:facade:0, Cable Facade - Electrum Coil Block
appliedenergistics2:facade:0, Cable Facade - High-Voltage Coil Block
appliedenergistics2:facade:0, Cable Facade - Redstone Engineering Block
appliedenergistics2:facade:0, Cable Facade - Light Engineering Block
appliedenergistics2:facade:0, Cable Facade - Heavy Engineering Block
appliedenergistics2:facade:0, Cable Facade - Generator Block
appliedenergistics2:facade:0, Cable Facade - Radiator Block
appliedenergistics2:facade:0, Cable Facade - Topiary Grass
appliedenergistics2:facade:0, Cable Facade - Bluegrass
appliedenergistics2:facade:0, Cable Facade - Autumnal Grass
appliedenergistics2:facade:0, Cable Facade - Maple Wood
appliedenergistics2:facade:0, Cable Facade - Silverbell Wood
appliedenergistics2:facade:0, Cable Facade - Amaranth Wood
appliedenergistics2:facade:0, Cable Facade - Tiger Wood
appliedenergistics2:facade:0, Cable Facade - Willow Wood
appliedenergistics2:facade:0, Cable Facade - Eucalyptus Wood
appliedenergistics2:facade:0, Cable Facade - Hopseed Wood
appliedenergistics2:facade:0, Cable Facade - Sakura Wood
appliedenergistics2:facade:0, Cable Facade - Redwood Bark
appliedenergistics2:facade:0, Cable Facade - Redwood
appliedenergistics2:facade:0, Cable Facade - Redwood Root
appliedenergistics2:facade:0, Cable Facade - Maple Planks
appliedenergistics2:facade:0, Cable Facade - Silverbell Planks
appliedenergistics2:facade:0, Cable Facade - Amaranth Planks
appliedenergistics2:facade:0, Cable Facade - Tigerwood Planks
appliedenergistics2:facade:0, Cable Facade - Willow Planks
appliedenergistics2:facade:0, Cable Facade - Eucalyptus Planks
appliedenergistics2:facade:0, Cable Facade - Hopseed Planks
appliedenergistics2:facade:0, Cable Facade - Sakura Planks
appliedenergistics2:facade:0, Cable Facade - Redwood Planks
appliedenergistics2:facade:0, Cable Facade - Ghostwood
appliedenergistics2:facade:0, Cable Facade - Darkwood
appliedenergistics2:facade:0, Cable Facade - Fusewood
appliedenergistics2:facade:0, Cable Facade - Bloodwood
appliedenergistics2:facade:0, Cable Facade - Bloodwood
appliedenergistics2:facade:0, Cable Facade - Ghostwood Planks
appliedenergistics2:facade:0, Cable Facade - Bloodwood Planks
appliedenergistics2:facade:0, Cable Facade - Darkwood Planks
appliedenergistics2:facade:0, Cable Facade - Fusewood Planks
appliedenergistics2:facade:0, Cable Facade - Heat Sand
appliedenergistics2:facade:0, Cable Facade - Tainted Soil
appliedenergistics2:facade:0, Cable Facade - Tainted Soil
appliedenergistics2:facade:0, Cable Facade - Tainted Soil
appliedenergistics2:facade:0, Cable Facade - Inactive Respawn Obelisk
appliedenergistics2:facade:0, Cable Facade - Ruby Ore
appliedenergistics2:facade:0, Cable Facade - Garnet Ore
appliedenergistics2:facade:0, Cable Facade - Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Amber Ore
appliedenergistics2:facade:0, Cable Facade - Heliodor Ore
appliedenergistics2:facade:0, Cable Facade - Peridot Ore
appliedenergistics2:facade:0, Cable Facade - Beryl Ore
appliedenergistics2:facade:0, Cable Facade - Indicolite Ore
appliedenergistics2:facade:0, Cable Facade - Aquamarine Ore
appliedenergistics2:facade:0, Cable Facade - Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Iolite Ore
appliedenergistics2:facade:0, Cable Facade - Amethyst Ore
appliedenergistics2:facade:0, Cable Facade - Agate Ore
appliedenergistics2:facade:0, Cable Facade - Morganite Ore
appliedenergistics2:facade:0, Cable Facade - Onyx Ore
appliedenergistics2:facade:0, Cable Facade - Opal Ore
appliedenergistics2:facade:0, Cable Facade - Carnelian Ore
appliedenergistics2:facade:0, Cable Facade - Spinel Ore
appliedenergistics2:facade:0, Cable Facade - Citrine Ore
appliedenergistics2:facade:0, Cable Facade - Jasper Ore
appliedenergistics2:facade:0, Cable Facade - Golden Beryl Ore
appliedenergistics2:facade:0, Cable Facade - Moldavite Ore
appliedenergistics2:facade:0, Cable Facade - Malachite Ore
appliedenergistics2:facade:0, Cable Facade - Turquoise Ore
appliedenergistics2:facade:0, Cable Facade - Moonstone Ore
appliedenergistics2:facade:0, Cable Facade - Blue Topaz Ore
appliedenergistics2:facade:0, Cable Facade - Tanzanite Ore
appliedenergistics2:facade:0, Cable Facade - Violet Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Lepidolite Ore
appliedenergistics2:facade:0, Cable Facade - Ametrine Ore
appliedenergistics2:facade:0, Cable Facade - Black Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Alexandrite Ore
appliedenergistics2:facade:0, Cable Facade - Ruby Block
appliedenergistics2:facade:0, Cable Facade - Garnet Block
appliedenergistics2:facade:0, Cable Facade - Topaz Block
appliedenergistics2:facade:0, Cable Facade - Amber Block
appliedenergistics2:facade:0, Cable Facade - Heliodor Block
appliedenergistics2:facade:0, Cable Facade - Peridot Block
appliedenergistics2:facade:0, Cable Facade - Beryl Block
appliedenergistics2:facade:0, Cable Facade - Indicolite Block
appliedenergistics2:facade:0, Cable Facade - Aquamarine Block
appliedenergistics2:facade:0, Cable Facade - Sapphire Block
appliedenergistics2:facade:0, Cable Facade - Iolite Block
appliedenergistics2:facade:0, Cable Facade - Amethyst Block
appliedenergistics2:facade:0, Cable Facade - Agate Block
appliedenergistics2:facade:0, Cable Facade - Morganite Block
appliedenergistics2:facade:0, Cable Facade - Onyx Block
appliedenergistics2:facade:0, Cable Facade - Opal Block
appliedenergistics2:facade:0, Cable Facade - Carnelian Block
appliedenergistics2:facade:0, Cable Facade - Spinel Block
appliedenergistics2:facade:0, Cable Facade - Citrine Block
appliedenergistics2:facade:0, Cable Facade - Jasper Block
appliedenergistics2:facade:0, Cable Facade - Golden Beryl Block
appliedenergistics2:facade:0, Cable Facade - Moldavite Block
appliedenergistics2:facade:0, Cable Facade - Malachite Block
appliedenergistics2:facade:0, Cable Facade - Turquoise Block
appliedenergistics2:facade:0, Cable Facade - Moonstone Block
appliedenergistics2:facade:0, Cable Facade - Blue Topaz Block
appliedenergistics2:facade:0, Cable Facade - Tanzanite Block
appliedenergistics2:facade:0, Cable Facade - Violet Sapphire Block
appliedenergistics2:facade:0, Cable Facade - Lepidolite Block
appliedenergistics2:facade:0, Cable Facade - Ametrine Block
appliedenergistics2:facade:0, Cable Facade - Black Diamond Block
appliedenergistics2:facade:0, Cable Facade - Alexandrite Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Ruby Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Garnet Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Topaz Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Amber Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Heliodor Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Peridot Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Beryl Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Indicolite Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Aquamarine Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Sapphire Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Iolite Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Amethyst Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Agate Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Morganite Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Onyx Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Opal Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Carnelian Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Spinel Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Citrine Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Jasper Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Golden Beryl Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Moldavite Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Malachite Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Turquoise Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Moonstone Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Blue Topaz Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Tanzanite Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Violet Sapphire Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Lepidolite Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Ametrine Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Black Diamond Block
appliedenergistics2:facade:0, Cable Facade - Supercharged Alexandrite Block
appliedenergistics2:facade:0, Cable Facade - Ruby-Coated Bricks
appliedenergistics2:facade:0, Cable Facade - Garnet-Coated Bricks
appliedenergistics2:facade:0, Cable Facade - Topaz-Coated Bricks
appliedenergistics2:facade:0, Cable Facade - Amber-Coated Bricks
appliedenergistics2:facade:0, Cable Facade - Heliodor-Coated Bricks
appliedenergistics2:facade:0, Cable Facade - Peridot-Coated Bricks
appliedenergistics2:facade:0, Cable Facade - Beryl-Coated Bricks
appliedenergistics2:facade:0, Cable Facade - Indicolite-Coated Bricks
appliedenergistics2:facade:0, Cable Facade - Aquamarine-Coated Bricks
appliedenergistics2:facade:0, Cable Facade - Sapphire-Coated Bricks
